Open,High,Low,Close,Volume,Adj Close
2.6480000019073486,2.6484999656677246,2.6465001106262207,2.6470000743865967,2.6470000743865967,181211.0
2.6470000743865967,2.6484999656677246,2.6465001106262207,2.6484999656677246,2.6484999656677246,325046.0
2.6480000019073486,2.6505000591278076,2.6470000743865967,2.6500000953674316,2.6500000953674316,466322.0
2.6500000953674316,2.6510000228881836,2.6494998931884766,2.6500000953674316,2.6500000953674316,256796.0
2.6505000591278076,2.6505000591278076,2.6500000953674316,2.6505000591278076,2.6505000591278076,340296.0
2.6500000953674316,2.6505000591278076,2.6489999294281006,2.6489999294281006,2.6489999294281006,94629.0
2.6489999294281006,2.6500000953674316,2.6475000381469727,2.6475000381469727,2.6475000381469727,434235.0
2.6480000019073486,2.6489999294281006,2.6435000896453857,2.6445000171661377,2.6445000171661377,771010.0
2.6445000171661377,2.6449999809265137,2.6435000896453857,2.6449999809265137,2.6449999809265137,78531.0
2.6445000171661377,2.6445000171661377,2.640500068664551,2.6410000324249268,2.6410000324249268,683438.0
2.6410000324249268,2.6440000534057617,2.640500068664551,2.6440000534057617,2.6440000534057617,492358.0
2.6429998874664307,2.6445000171661377,2.6429998874664307,2.6435000896453857,2.6435000896453857,466274.0
2.6435000896453857,2.6445000171661377,2.6424999237060547,2.6445000171661377,2.6445000171661377,334073.0
2.6440000534057617,2.6440000534057617,2.6429998874664307,2.6429998874664307,2.6429998874664307,135862.0
2.6424999237060547,2.6454999446868896,2.6424999237060547,2.6454999446868896,2.6454999446868896,95624.0
2.6445000171661377,2.6459999084472656,2.6419999599456787,2.6435000896453857,2.6435000896453857,216919.0
2.6435000896453857,2.6484999656677246,2.6435000896453857,2.6484999656677246,2.6484999656677246,182622.0
2.6475000381469727,2.6500000953674316,2.6475000381469727,2.6500000953674316,2.6500000953674316,210773.0
2.6500000953674316,2.6500000953674316,2.6475000381469727,2.6494998931884766,2.6494998931884766,235126.0
2.6500000953674316,2.6500000953674316,2.6445000171661377,2.6449999809265137,2.6449999809265137,341051.0
2.6449999809265137,2.6484999656677246,2.6449999809265137,2.6484999656677246,2.6484999656677246,183843.0
2.6480000019073486,2.6480000019073486,2.6465001106262207,2.6470000743865967,2.6470000743865967,115814.0
2.6475000381469727,2.6500000953674316,2.6475000381469727,2.6494998931884766,2.6494998931884766,192182.0
2.6500000953674316,2.6500000953674316,2.6484999656677246,2.6484999656677246,2.6484999656677246,195343.0
2.6484999656677246,2.6505000591278076,2.6470000743865967,2.6489999294281006,2.6489999294281006,459782.0
2.6489999294281006,2.6500000953674316,2.6484999656677246,2.6484999656677246,2.6484999656677246,91324.0
2.6480000019073486,2.6489999294281006,2.6480000019073486,2.6484999656677246,2.6484999656677246,321541.0
2.6470000743865967,2.6470000743865967,2.6465001106262207,2.6470000743865967,2.6470000743865967,123721.0
2.6465001106262207,2.6470000743865967,2.6465001106262207,2.6465001106262207,2.6465001106262207,345578.0
2.6465001106262207,2.6470000743865967,2.6454999446868896,2.6470000743865967,2.6470000743865967,137804.0
2.6465001106262207,2.6465001106262207,2.6454999446868896,2.6459999084472656,2.6459999084472656,155539.0
2.6459999084472656,2.6470000743865967,2.6454999446868896,2.6459999084472656,2.6459999084472656,135426.0
2.6459999084472656,2.6465001106262207,2.6454999446868896,2.6465001106262207,2.6465001106262207,105617.0
2.6470000743865967,2.6484999656677246,2.6470000743865967,2.6480000019073486,2.6480000019073486,421227.0
2.6465001106262207,2.6489999294281006,2.6459999084472656,2.6480000019073486,2.6480000019073486,435058.0
2.6489999294281006,2.6505000591278076,2.6484999656677246,2.6484999656677246,2.6484999656677246,103389.0
2.6494998931884766,2.6510000228881836,2.6494998931884766,2.6500000953674316,2.6500000953674316,151480.0
2.6500000953674316,2.6505000591278076,2.6489999294281006,2.6494998931884766,2.6494998931884766,168194.0
2.6500000953674316,2.6514999866485596,2.6500000953674316,2.6514999866485596,2.6514999866485596,40870.0
2.6510000228881836,2.6514999866485596,2.6510000228881836,2.6514999866485596,2.6514999866485596,65924.0
2.6510000228881836,2.6510000228881836,2.6494998931884766,2.6500000953674316,2.6500000953674316,202617.0
2.6494998931884766,2.6540000438690186,2.6494998931884766,2.6535000801086426,2.6535000801086426,187616.0
2.6545000076293945,2.6549999713897705,2.6545000076293945,2.6549999713897705,2.6549999713897705,76458.0
2.6559998989105225,2.6565001010894775,2.6549999713897705,2.6554999351501465,2.6554999351501465,115031.0
2.6554999351501465,2.6559998989105225,2.6549999713897705,2.6554999351501465,2.6554999351501465,114249.0
2.6545000076293945,2.6554999351501465,2.6540000438690186,2.6540000438690186,2.6540000438690186,117651.0
2.6545000076293945,2.6545000076293945,2.6535000801086426,2.6545000076293945,2.6545000076293945,32232.0
2.6540000438690186,2.6554999351501465,2.6540000438690186,2.6549999713897705,2.6549999713897705,80070.0
2.6549999713897705,2.6575000286102295,2.6540000438690186,2.6565001010894775,2.6565001010894775,356493.0
2.6559998989105225,2.6565001010894775,2.6540000438690186,2.6540000438690186,2.6540000438690186,66535.0
2.6545000076293945,2.6545000076293945,2.6505000591278076,2.6514999866485596,2.6514999866485596,244923.0
2.6519999504089355,2.6540000438690186,2.6514999866485596,2.6524999141693115,2.6524999141693115,391415.0
2.6524999141693115,2.6545000076293945,2.6514999866485596,2.6545000076293945,2.6545000076293945,74738.0
2.6540000438690186,2.6554999351501465,2.6524999141693115,2.6554999351501465,2.6554999351501465,146472.0
2.6554999351501465,2.6589999198913574,2.6554999351501465,2.6589999198913574,2.6589999198913574,139103.0
2.6584999561309814,2.6584999561309814,2.6565001010894775,2.6565001010894775,2.6565001010894775,118819.0
2.6565001010894775,2.6575000286102295,2.6554999351501465,2.6575000286102295,2.6575000286102295,179205.0
2.6575000286102295,2.6600000858306885,2.6575000286102295,2.6589999198913574,2.6589999198913574,287018.0
2.6589999198913574,2.6600000858306885,2.6589999198913574,2.6600000858306885,2.6600000858306885,152691.0
2.6600000858306885,2.6619999408721924,2.6594998836517334,2.6619999408721924,2.6619999408721924,315828.0
2.6619999408721924,2.6619999408721924,2.6605000495910645,2.6614999771118164,2.6614999771118164,242264.0
2.6624999046325684,2.6644999980926514,2.6624999046325684,2.6644999980926514,2.6644999980926514,239843.0
2.6649999618530273,2.6665000915527344,2.6644999980926514,2.6665000915527344,2.6665000915527344,269825.0
2.6665000915527344,2.6670000553131104,2.6665000915527344,2.6665000915527344,2.6665000915527344,419960.0
2.6665000915527344,2.6670000553131104,2.6644999980926514,2.6644999980926514,2.6644999980926514,371459.0
2.6640000343322754,2.6659998893737793,2.6640000343322754,2.6659998893737793,2.6659998893737793,67435.0
2.6659998893737793,2.6665000915527344,2.6659998893737793,2.6665000915527344,2.6665000915527344,31049.0
2.6665000915527344,2.6665000915527344,2.6659998893737793,2.6659998893737793,2.6659998893737793,25770.0
2.6670000553131104,2.6684999465942383,2.6665000915527344,2.6684999465942383,2.6684999465942383,250693.0
2.6684999465942383,2.6684999465942383,2.6659998893737793,2.6665000915527344,2.6665000915527344,152483.0
2.6665000915527344,2.6665000915527344,2.6640000343322754,2.6644999980926514,2.6644999980926514,798206.0
2.6640000343322754,2.6640000343322754,2.6619999408721924,2.6624999046325684,2.6624999046325684,168938.0
2.6624999046325684,2.6630001068115234,2.6610000133514404,2.6619999408721924,2.6619999408721924,199262.0
2.6619999408721924,2.6619999408721924,2.6619999408721924,2.6619999408721924,2.6619999408721924,20585.0
2.6614999771118164,2.6635000705718994,2.6614999771118164,2.6624999046325684,2.6624999046325684,496678.0
2.6624999046325684,2.6630001068115234,2.6614999771118164,2.6614999771118164,2.6614999771118164,333565.0
2.6619999408721924,2.6635000705718994,2.6614999771118164,2.6630001068115234,2.6630001068115234,155730.0
2.6624999046325684,2.6640000343322754,2.6624999046325684,2.6640000343322754,2.6640000343322754,35132.0
2.6630001068115234,2.6635000705718994,2.6630001068115234,2.6630001068115234,2.6630001068115234,110715.0
2.6624999046325684,2.6635000705718994,2.6624999046325684,2.6635000705718994,2.6635000705718994,138087.0
2.6630001068115234,2.6640000343322754,2.6630001068115234,2.6630001068115234,2.6630001068115234,64947.0
2.6624999046325684,2.6635000705718994,2.6624999046325684,2.6635000705718994,2.6635000705718994,73730.0
2.6640000343322754,2.6670000553131104,2.6635000705718994,2.6665000915527344,2.6665000915527344,566052.0
2.6665000915527344,2.6675000190734863,2.6659998893737793,2.6675000190734863,2.6675000190734863,62144.0
2.6675000190734863,2.6689999103546143,2.6675000190734863,2.6679999828338623,2.6679999828338623,833577.0
2.6679999828338623,2.6689999103546143,2.6679999828338623,2.6689999103546143,2.6689999103546143,135410.0
2.6684999465942383,2.6684999465942383,2.6679999828338623,2.6679999828338623,2.6679999828338623,227659.0
2.6679999828338623,2.6679999828338623,2.6659998893737793,2.6670000553131104,2.6670000553131104,281943.0
2.6675000190734863,2.6679999828338623,2.6640000343322754,2.6640000343322754,2.6640000343322754,417796.0
2.6635000705718994,2.6640000343322754,2.6630001068115234,2.6640000343322754,2.6640000343322754,161888.0
2.6640000343322754,2.6654999256134033,2.6635000705718994,2.6654999256134033,2.6654999256134033,70344.0
2.6649999618530273,2.6659998893737793,2.6644999980926514,2.6654999256134033,2.6654999256134033,132608.0
2.6654999256134033,2.6675000190734863,2.6654999256134033,2.6675000190734863,2.6675000190734863,118333.0
2.6649999618530273,2.6659998893737793,2.6644999980926514,2.6659998893737793,2.6659998893737793,170201.0
2.6649999618530273,2.6649999618530273,2.6640000343322754,2.6649999618530273,2.6649999618530273,77030.0
2.6644999980926514,2.6644999980926514,2.6640000343322754,2.6640000343322754,2.6640000343322754,67499.0
2.6644999980926514,2.6649999618530273,2.6640000343322754,2.6640000343322754,2.6640000343322754,109541.0
2.6635000705718994,2.6635000705718994,2.6605000495910645,2.6605000495910645,2.6605000495910645,468761.0
2.6614999771118164,2.6619999408721924,2.6605000495910645,2.6605000495910645,2.6605000495910645,60067.0
2.6605000495910645,2.6610000133514404,2.6605000495910645,2.6610000133514404,2.6610000133514404,225267.0
2.6610000133514404,2.6635000705718994,2.6610000133514404,2.6624999046325684,2.6624999046325684,246175.0
2.6624999046325684,2.6630001068115234,2.6619999408721924,2.6624999046325684,2.6624999046325684,53211.0
2.6630001068115234,2.6644999980926514,2.6630001068115234,2.6635000705718994,2.6635000705718994,344525.0
2.6635000705718994,2.6635000705718994,2.6614999771118164,2.6619999408721924,2.6619999408721924,101679.0
2.6619999408721924,2.6619999408721924,2.6610000133514404,2.6614999771118164,2.6614999771118164,50293.0
2.6605000495910645,2.6610000133514404,2.6605000495910645,2.6610000133514404,2.6610000133514404,246415.0
2.6605000495910645,2.6610000133514404,2.6594998836517334,2.6594998836517334,2.6594998836517334,168400.0
2.6600000858306885,2.6605000495910645,2.6575000286102295,2.6575000286102295,2.6575000286102295,193543.0
2.6575000286102295,2.6575000286102295,2.6549999713897705,2.6549999713897705,2.6549999713897705,65160.0
2.6554999351501465,2.6565001010894775,2.6549999713897705,2.6554999351501465,2.6554999351501465,236616.0
2.6549999713897705,2.6559998989105225,2.6545000076293945,2.6554999351501465,2.6554999351501465,80144.0
2.6559998989105225,2.6575000286102295,2.6554999351501465,2.6565001010894775,2.6565001010894775,110411.0
2.6565001010894775,2.6584999561309814,2.6565001010894775,2.6579999923706055,2.6579999923706055,346589.0
2.6579999923706055,2.6579999923706055,2.6545000076293945,2.6549999713897705,2.6549999713897705,169213.0
2.6554999351501465,2.6559998989105225,2.6554999351501465,2.6554999351501465,2.6554999351501465,74091.0
2.6549999713897705,2.6565001010894775,2.6549999713897705,2.6559998989105225,2.6559998989105225,43031.0
2.6559998989105225,2.6559998989105225,2.6549999713897705,2.6549999713897705,2.6549999713897705,145231.0
2.6549999713897705,2.6549999713897705,2.6519999504089355,2.6519999504089355,2.6519999504089355,219333.0
2.6519999504089355,2.6519999504089355,2.6505000591278076,2.6505000591278076,2.6505000591278076,171997.0
2.6505000591278076,2.6524999141693115,2.6500000953674316,2.6524999141693115,2.6524999141693115,440000.0
2.6519999504089355,2.6519999504089355,2.6514999866485596,2.6514999866485596,2.6514999866485596,51453.0
2.6514999866485596,2.6524999141693115,2.6510000228881836,2.6519999504089355,2.6519999504089355,304263.0
2.6519999504089355,2.6524999141693115,2.6510000228881836,2.6519999504089355,2.6519999504089355,217313.0
2.6514999866485596,2.6530001163482666,2.6514999866485596,2.6524999141693115,2.6524999141693115,453246.0
2.6530001163482666,2.6535000801086426,2.6530001163482666,2.6530001163482666,2.6530001163482666,155645.0
2.6530001163482666,2.6554999351501465,2.6530001163482666,2.6554999351501465,2.6554999351501465,154902.0
2.6545000076293945,2.6549999713897705,2.6540000438690186,2.6540000438690186,2.6540000438690186,105386.0
2.6540000438690186,2.6545000076293945,2.6530001163482666,2.6540000438690186,2.6540000438690186,89877.0
2.6535000801086426,2.6549999713897705,2.6535000801086426,2.6549999713897705,2.6549999713897705,75453.0
2.6540000438690186,2.6554999351501465,2.6540000438690186,2.6540000438690186,2.6540000438690186,163647.0
2.6540000438690186,2.6540000438690186,2.6530001163482666,2.6530001163482666,2.6530001163482666,30341.0
2.6530001163482666,2.6530001163482666,2.6524999141693115,2.6524999141693115,2.6524999141693115,17984.0
2.6524999141693115,2.6540000438690186,2.6524999141693115,2.6540000438690186,2.6540000438690186,118446.0
2.6545000076293945,2.6545000076293945,2.6545000076293945,2.6545000076293945,2.6545000076293945,45783.0
2.6549999713897705,2.6549999713897705,2.6540000438690186,2.6549999713897705,2.6549999713897705,99826.0
2.6545000076293945,2.6554999351501465,2.6545000076293945,2.6554999351501465,2.6554999351501465,171472.0
2.6554999351501465,2.6559998989105225,2.6545000076293945,2.6559998989105225,2.6559998989105225,63718.0
2.6554999351501465,2.6554999351501465,2.6549999713897705,2.6554999351501465,2.6554999351501465,31753.0
2.6559998989105225,2.6559998989105225,2.6549999713897705,2.6549999713897705,2.6549999713897705,268487.0
2.6549999713897705,2.6554999351501465,2.6549999713897705,2.6554999351501465,2.6554999351501465,161338.0
2.6554999351501465,2.6570000648498535,2.6554999351501465,2.6570000648498535,2.6570000648498535,158099.0
2.6565001010894775,2.6565001010894775,2.6559998989105225,2.6559998989105225,2.6559998989105225,88419.0
2.6559998989105225,2.6565001010894775,2.6559998989105225,2.6565001010894775,2.6565001010894775,127365.0
2.6559998989105225,2.6570000648498535,2.6559998989105225,2.6559998989105225,2.6559998989105225,33398.0
2.6559998989105225,2.6570000648498535,2.6559998989105225,2.6570000648498535,2.6570000648498535,23114.0
2.6575000286102295,2.6575000286102295,2.6570000648498535,2.6575000286102295,2.6575000286102295,37301.0
2.6575000286102295,2.6575000286102295,2.6575000286102295,2.6575000286102295,2.6575000286102295,33498.0
2.6575000286102295,2.6579999923706055,2.6570000648498535,2.6570000648498535,2.6570000648498535,91511.0
2.6575000286102295,2.6575000286102295,2.6554999351501465,2.6554999351501465,2.6554999351501465,158994.0
2.6565001010894775,2.6570000648498535,2.6565001010894775,2.6570000648498535,2.6570000648498535,22686.0
2.6559998989105225,2.6559998989105225,2.6559998989105225,2.6559998989105225,2.6559998989105225,17797.0
2.6565001010894775,2.6570000648498535,2.6559998989105225,2.6570000648498535,2.6570000648498535,102597.0
2.6570000648498535,2.6575000286102295,2.6565001010894775,2.6565001010894775,2.6565001010894775,85825.0
2.6570000648498535,2.6579999923706055,2.6559998989105225,2.6575000286102295,2.6575000286102295,196802.0
2.6570000648498535,2.6589999198913574,2.6570000648498535,2.6589999198913574,2.6589999198913574,165792.0
2.6594998836517334,2.6594998836517334,2.6584999561309814,2.6584999561309814,2.6584999561309814,81529.0
2.6584999561309814,2.6584999561309814,2.6575000286102295,2.6584999561309814,2.6584999561309814,41774.0
2.6589999198913574,2.6594998836517334,2.6589999198913574,2.6594998836517334,2.6594998836517334,36028.0
2.6589999198913574,2.6594998836517334,2.6589999198913574,2.6589999198913574,2.6589999198913574,231871.0
2.6589999198913574,2.6594998836517334,2.6589999198913574,2.6594998836517334,2.6594998836517334,31275.0
2.6600000858306885,2.6605000495910645,2.6589999198913574,2.6589999198913574,2.6589999198913574,308754.0
2.6589999198913574,2.6589999198913574,2.6589999198913574,2.6589999198913574,2.6589999198913574,70614.0
2.6594998836517334,2.6605000495910645,2.6594998836517334,2.6594998836517334,2.6594998836517334,157524.0
2.6600000858306885,2.6600000858306885,2.6589999198913574,2.6594998836517334,2.6594998836517334,57740.0
2.6600000858306885,2.6600000858306885,2.6594998836517334,2.6594998836517334,2.6594998836517334,125416.0
2.6594998836517334,2.6594998836517334,2.6594998836517334,2.6594998836517334,2.6594998836517334,16573.0
2.6594998836517334,2.6600000858306885,2.6579999923706055,2.6579999923706055,2.6579999923706055,178985.0
2.6579999923706055,2.6579999923706055,2.6565001010894775,2.6565001010894775,2.6565001010894775,121714.0
2.6565001010894775,2.6570000648498535,2.6559998989105225,2.6570000648498535,2.6570000648498535,57604.0
2.6565001010894775,2.6565001010894775,2.6549999713897705,2.6549999713897705,2.6549999713897705,139139.0
2.6549999713897705,2.6549999713897705,2.6549999713897705,2.6549999713897705,2.6549999713897705,345.0
2.6554999351501465,2.6554999351501465,2.6554999351501465,2.6554999351501465,2.6554999351501465,18623.0
2.6559998989105225,2.6570000648498535,2.6554999351501465,2.6554999351501465,2.6554999351501465,144273.0
2.6549999713897705,2.6559998989105225,2.6549999713897705,2.6559998989105225,2.6559998989105225,83938.0
2.6554999351501465,2.6559998989105225,2.6549999713897705,2.6559998989105225,2.6559998989105225,55773.0
2.6554999351501465,2.6554999351501465,2.6549999713897705,2.6549999713897705,2.6549999713897705,305523.0
2.6554999351501465,2.6565001010894775,2.6554999351501465,2.6559998989105225,2.6559998989105225,93709.0
2.6559998989105225,2.6559998989105225,2.6554999351501465,2.6554999351501465,2.6554999351501465,22953.0
2.6559998989105225,2.6575000286102295,2.6559998989105225,2.6565001010894775,2.6565001010894775,120911.0
2.6570000648498535,2.6570000648498535,2.6565001010894775,2.6570000648498535,2.6570000648498535,86889.0
2.6575000286102295,2.6575000286102295,2.6565001010894775,2.6565001010894775,2.6565001010894775,60624.0
2.6565001010894775,2.6570000648498535,2.6545000076293945,2.6545000076293945,2.6545000076293945,342458.0
2.6554999351501465,2.6579999923706055,2.6554999351501465,2.6579999923706055,2.6579999923706055,95570.0
2.6570000648498535,2.6579999923706055,2.6565001010894775,2.6579999923706055,2.6579999923706055,33101.0
2.6575000286102295,2.6575000286102295,2.6565001010894775,2.6570000648498535,2.6570000648498535,13189.0
2.6570000648498535,2.6579999923706055,2.6570000648498535,2.6575000286102295,2.6575000286102295,147546.0
2.6565001010894775,2.6575000286102295,2.6565001010894775,2.6575000286102295,2.6575000286102295,20001.0
2.6570000648498535,2.6575000286102295,2.6570000648498535,2.6570000648498535,2.6570000648498535,63952.0
2.6575000286102295,2.6575000286102295,2.6559998989105225,2.6575000286102295,2.6575000286102295,47648.0
2.6570000648498535,2.6575000286102295,2.6570000648498535,2.6575000286102295,2.6575000286102295,102986.0
2.6570000648498535,2.6570000648498535,2.6570000648498535,2.6570000648498535,2.6570000648498535,17638.0
2.6559998989105225,2.6565001010894775,2.6535000801086426,2.6535000801086426,2.6535000801086426,446270.0
2.6535000801086426,2.6535000801086426,2.6524999141693115,2.6524999141693115,2.6524999141693115,65077.0
2.6530001163482666,2.6530001163482666,2.6514999866485596,2.6524999141693115,2.6524999141693115,186638.0
2.6524999141693115,2.6530001163482666,2.6514999866485596,2.6514999866485596,2.6514999866485596,162421.0
2.6510000228881836,2.6510000228881836,2.6505000591278076,2.6510000228881836,2.6510000228881836,25239.0
2.6510000228881836,2.6510000228881836,2.6510000228881836,2.6510000228881836,2.6510000228881836,2138.0
2.6514999866485596,2.6524999141693115,2.6514999866485596,2.6519999504089355,2.6519999504089355,13617.0
2.6514999866485596,2.6519999504089355,2.6510000228881836,2.6519999504089355,2.6519999504089355,52550.0
2.6519999504089355,2.6519999504089355,2.6500000953674316,2.6505000591278076,2.6505000591278076,244402.0
2.6505000591278076,2.6514999866485596,2.6505000591278076,2.6514999866485596,2.6514999866485596,12812.0
2.6505000591278076,2.6505000591278076,2.6500000953674316,2.6500000953674316,2.6500000953674316,24636.0
2.6500000953674316,2.6500000953674316,2.6484999656677246,2.6489999294281006,2.6489999294281006,333111.0
2.6494998931884766,2.6500000953674316,2.6489999294281006,2.6494998931884766,2.6494998931884766,45474.0
2.6494998931884766,2.6494998931884766,2.6489999294281006,2.6489999294281006,2.6489999294281006,10500.0
2.6489999294281006,2.6489999294281006,2.6470000743865967,2.6470000743865967,2.6470000743865967,127505.0
2.6465001106262207,2.6470000743865967,2.6465001106262207,2.6470000743865967,2.6470000743865967,125220.0
2.6465001106262207,2.6465001106262207,2.6465001106262207,2.6465001106262207,2.6465001106262207,5000.0
2.6465001106262207,2.6470000743865967,2.6465001106262207,2.6470000743865967,2.6470000743865967,6254.0
2.6475000381469727,2.6475000381469727,2.6459999084472656,2.6459999084472656,2.6459999084472656,178842.0
2.6459999084472656,2.6470000743865967,2.6449999809265137,2.6470000743865967,2.6470000743865967,160859.0
2.6470000743865967,2.6470000743865967,2.6465001106262207,2.6465001106262207,2.6465001106262207,118995.0
2.6465001106262207,2.6465001106262207,2.6454999446868896,2.6454999446868896,2.6454999446868896,28718.0
2.6459999084472656,2.6459999084472656,2.6445000171661377,2.6445000171661377,2.6445000171661377,296122.0
2.6440000534057617,2.6449999809265137,2.6440000534057617,2.6449999809265137,2.6449999809265137,125389.0
2.6454999446868896,2.6454999446868896,2.6445000171661377,2.6454999446868896,2.6454999446868896,43671.0
2.6459999084472656,2.6470000743865967,2.6454999446868896,2.6459999084472656,2.6459999084472656,222022.0
2.6459999084472656,2.6465001106262207,2.6459999084472656,2.6459999084472656,2.6459999084472656,20447.0
2.6459999084472656,2.6465001106262207,2.6459999084472656,2.6459999084472656,2.6459999084472656,81833.0
2.6465001106262207,2.6470000743865967,2.6465001106262207,2.6470000743865967,2.6470000743865967,42000.0
2.6459999084472656,2.6459999084472656,2.6429998874664307,2.6429998874664307,2.6429998874664307,144409.0
2.6435000896453857,2.6435000896453857,2.6429998874664307,2.6429998874664307,2.6429998874664307,34970.0
2.6424999237060547,2.6424999237060547,2.6419999599456787,2.6424999237060547,2.6424999237060547,69660.0
2.6424999237060547,2.6429998874664307,2.6424999237060547,2.6424999237060547,2.6424999237060547,16119.0
