Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-14 09:51:00-05:00,198.9499969482422,198.9499969482422,198.83999633789062,198.86500549316406,198.86500549316406,219536
2023-12-14 09:52:00-05:00,198.86000061035156,199.19500732421875,198.75,199.1699981689453,199.1699981689453,274936
2023-12-14 09:53:00-05:00,199.17990112304688,199.35000610351562,199.16000366210938,199.3350067138672,199.3350067138672,219371
2023-12-14 09:54:00-05:00,199.3350067138672,199.3699951171875,199.24119567871094,199.33009338378906,199.33009338378906,159438
2023-12-14 09:55:00-05:00,199.3300018310547,199.4199981689453,199.25010681152344,199.34500122070312,199.34500122070312,181987
2023-12-14 09:56:00-05:00,199.35499572753906,199.5,199.34469604492188,199.49000549316406,199.49000549316406,205491
2023-12-14 09:57:00-05:00,199.49000549316406,199.55999755859375,199.44000244140625,199.49920654296875,199.49920654296875,357751
2023-12-14 09:58:00-05:00,199.4949951171875,199.50999450683594,199.23379516601562,199.2801055908203,199.2801055908203,256657
2023-12-14 09:59:00-05:00,199.27999877929688,199.2899932861328,199.08999633789062,199.1999969482422,199.1999969482422,209686
2023-12-14 10:00:00-05:00,199.19000244140625,199.2086944580078,198.83999633789062,198.91099548339844,198.91099548339844,456893
2023-12-14 10:01:00-05:00,198.9149932861328,199.0399932861328,198.7899932861328,199.0,199.0,328389
2023-12-14 10:02:00-05:00,199.00970458984375,199.2550048828125,198.9199981689453,199.05499267578125,199.05499267578125,227415
2023-12-14 10:03:00-05:00,199.05999755859375,199.10000610351562,198.9600067138672,199.03500366210938,199.03500366210938,174145
2023-12-14 10:04:00-05:00,199.02999877929688,199.22000122070312,199.02999877929688,199.1199951171875,199.1199951171875,161815
2023-12-14 10:05:00-05:00,199.11000061035156,199.1199951171875,198.97000122070312,199.00160217285156,199.00160217285156,171936
2023-12-14 10:06:00-05:00,199.02000427246094,199.1199951171875,198.97999572753906,198.99000549316406,198.99000549316406,202022
2023-12-14 10:07:00-05:00,198.99989318847656,199.11000061035156,198.9499969482422,199.06500244140625,199.06500244140625,143763
2023-12-14 10:08:00-05:00,199.06500244140625,199.21499633789062,199.02000427246094,199.1800994873047,199.1800994873047,198823
2023-12-14 10:09:00-05:00,199.18499755859375,199.27999877929688,199.08999633789062,199.2126007080078,199.2126007080078,177411
2023-12-14 10:10:00-05:00,199.21499633789062,199.3690948486328,199.16600036621094,199.36000061035156,199.36000061035156,210451
2023-12-14 10:11:00-05:00,199.35000610351562,199.52000427246094,199.32000732421875,199.4600067138672,199.4600067138672,399647
2023-12-14 10:12:00-05:00,199.47999572753906,199.5399932861328,199.4199981689453,199.5200958251953,199.5200958251953,227133
2023-12-14 10:13:00-05:00,199.52000427246094,199.60000610351562,199.44000244140625,199.5800018310547,199.5800018310547,198961
2023-12-14 10:14:00-05:00,199.5800018310547,199.5850067138672,199.36500549316406,199.3699951171875,199.3699951171875,245940
2023-12-14 10:15:00-05:00,199.3800048828125,199.50999450683594,199.36000061035156,199.4149932861328,199.4149932861328,154098
2023-12-14 10:16:00-05:00,199.4149932861328,199.4499969482422,199.08999633789062,199.19000244140625,199.19000244140625,194791
2023-12-14 10:17:00-05:00,199.19000244140625,199.32000732421875,198.97000122070312,199.02000427246094,199.02000427246094,265025
2023-12-14 10:18:00-05:00,199.01499938964844,199.0260009765625,198.92999267578125,198.97000122070312,198.97000122070312,368054
2023-12-14 10:19:00-05:00,198.97999572753906,199.1699981689453,198.9499969482422,199.1699981689453,199.1699981689453,244035
2023-12-14 10:20:00-05:00,199.1750030517578,199.25,199.02499389648438,199.05499267578125,199.05499267578125,158231
2023-12-14 10:21:00-05:00,199.0500030517578,199.30999755859375,199.0449981689453,199.3000030517578,199.3000030517578,200919
2023-12-14 10:22:00-05:00,199.29800415039062,199.30990600585938,199.16990661621094,199.22000122070312,199.22000122070312,183547
2023-12-14 10:23:00-05:00,199.21499633789062,199.24000549316406,199.05999755859375,199.22999572753906,199.22999572753906,140208
2023-12-14 10:24:00-05:00,199.23500061035156,199.3249969482422,199.1999969482422,199.3249969482422,199.3249969482422,129755
2023-12-14 10:25:00-05:00,199.3249969482422,199.39999389648438,199.1300048828125,199.14999389648438,199.14999389648438,183451
2023-12-14 10:26:00-05:00,199.16000366210938,199.30020141601562,199.14500427246094,199.25999450683594,199.25999450683594,174202
2023-12-14 10:27:00-05:00,199.25999450683594,199.25999450683594,199.02999877929688,199.0399932861328,199.0399932861328,141056
2023-12-14 10:28:00-05:00,199.0399932861328,199.05999755859375,198.9600067138672,199.0198974609375,199.0198974609375,164425
2023-12-14 10:29:00-05:00,199.00999450683594,199.00999450683594,198.7449951171875,198.7899932861328,198.7899932861328,316152
2023-12-14 10:30:00-05:00,198.8000030517578,198.86000061035156,198.72000122070312,198.80499267578125,198.80499267578125,224555
2023-12-14 10:31:00-05:00,198.80499267578125,198.8300018310547,198.67999267578125,198.8300018310547,198.8300018310547,191051
2023-12-14 10:32:00-05:00,198.82000732421875,198.82000732421875,198.6584014892578,198.75999450683594,198.75999450683594,121816
2023-12-14 10:33:00-05:00,198.75999450683594,198.97000122070312,198.718505859375,198.97000122070312,198.97000122070312,133995
2023-12-14 10:34:00-05:00,198.97500610351562,199.0399932861328,198.90499877929688,199.02999877929688,199.02999877929688,118601
2023-12-14 10:35:00-05:00,199.03500366210938,199.1199951171875,198.92999267578125,198.94000244140625,198.94000244140625,143855
2023-12-14 10:36:00-05:00,198.94500732421875,198.9499969482422,198.80209350585938,198.89500427246094,198.89500427246094,108648
2023-12-14 10:37:00-05:00,198.9199981689453,199.02000427246094,198.83999633789062,198.99000549316406,198.99000549316406,102590
2023-12-14 10:38:00-05:00,199.0,199.07000732421875,198.92999267578125,198.99000549316406,198.99000549316406,113061
2023-12-14 10:39:00-05:00,198.97999572753906,199.0399932861328,198.8800048828125,198.9550018310547,198.9550018310547,118537
2023-12-14 10:40:00-05:00,198.9550018310547,199.1383056640625,198.9550018310547,199.1300048828125,199.1300048828125,122267
2023-12-14 10:41:00-05:00,199.1300048828125,199.1999969482422,199.0601043701172,199.19000244140625,199.19000244140625,114832
2023-12-14 10:42:00-05:00,199.19000244140625,199.3000030517578,199.11500549316406,199.3000030517578,199.3000030517578,189689
2023-12-14 10:43:00-05:00,199.3000030517578,199.38499450683594,199.02000427246094,199.05999755859375,199.05999755859375,208673
2023-12-14 10:44:00-05:00,199.0500030517578,199.0800018310547,198.94000244140625,199.0050048828125,199.0050048828125,118690
2023-12-14 10:45:00-05:00,199.0050048828125,199.2100067138672,198.9300994873047,199.14059448242188,199.14059448242188,157412
2023-12-14 10:46:00-05:00,199.1300048828125,199.13999938964844,198.97999572753906,199.0050048828125,199.0050048828125,75843
2023-12-14 10:47:00-05:00,199.00999450683594,199.02000427246094,198.85000610351562,198.86000061035156,198.86000061035156,181377
2023-12-14 10:48:00-05:00,198.87440490722656,198.9199981689453,198.78500366210938,198.84500122070312,198.84500122070312,135883
2023-12-14 10:49:00-05:00,198.84500122070312,199.08009338378906,198.83999633789062,199.0399932861328,199.0399932861328,131680
2023-12-14 10:50:00-05:00,199.0399932861328,199.19000244140625,198.97999572753906,199.18499755859375,199.18499755859375,121824
2023-12-14 10:51:00-05:00,199.17999267578125,199.18499755859375,199.07000732421875,199.0749969482422,199.0749969482422,224533
2023-12-14 10:52:00-05:00,199.0800018310547,199.16000366210938,199.06500244140625,199.125,199.125,84153
2023-12-14 10:53:00-05:00,199.1199951171875,199.13999938964844,199.02000427246094,199.09010314941406,199.09010314941406,156337
2023-12-14 10:54:00-05:00,199.10000610351562,199.19000244140625,199.08639526367188,199.17999267578125,199.17999267578125,225840
2023-12-14 10:55:00-05:00,199.1750030517578,199.22000122070312,199.13999938964844,199.21499633789062,199.21499633789062,116968
2023-12-14 10:56:00-05:00,199.2100067138672,199.2899932861328,199.05999755859375,199.05999755859375,199.05999755859375,174073
2023-12-14 10:57:00-05:00,199.05499267578125,199.06939697265625,198.90499877929688,199.00999450683594,199.00999450683594,126122
2023-12-14 10:58:00-05:00,199.01499938964844,199.14999389648438,199.00320434570312,199.13999938964844,199.13999938964844,88832
2023-12-14 10:59:00-05:00,199.13999938964844,199.1649932861328,199.08999633789062,199.1199951171875,199.1199951171875,106220
2023-12-14 11:00:00-05:00,199.125,199.21499633789062,199.10499572753906,199.1699981689453,199.1699981689453,105520
2023-12-14 11:02:00-05:00,198.86500549316406,198.875,198.8249969482422,198.8249969482422,198.8249969482422,270738
2023-12-14 11:03:00-05:00,198.8249969482422,198.9499969482422,198.8249969482422,198.85000610351562,198.85000610351562,106070
2023-12-14 11:04:00-05:00,198.86000061035156,198.8699951171875,198.6999969482422,198.72500610351562,198.72500610351562,176126
2023-12-14 11:05:00-05:00,198.72500610351562,198.7899932861328,198.66000366210938,198.6750030517578,198.6750030517578,135214
2023-12-14 11:06:00-05:00,198.67990112304688,198.77000427246094,198.5800018310547,198.58999633789062,198.58999633789062,152613
2023-12-14 11:07:00-05:00,198.5944061279297,198.6649932861328,198.52999877929688,198.6300048828125,198.6300048828125,123673
2023-12-14 11:08:00-05:00,198.6199951171875,198.72000122070312,198.5749969482422,198.6300048828125,198.6300048828125,144407
2023-12-14 11:09:00-05:00,198.6300048828125,198.64999389648438,198.51499938964844,198.5449981689453,198.5449981689453,144374
2023-12-14 11:10:00-05:00,198.5449981689453,198.75,198.54299926757812,198.64500427246094,198.64500427246094,115601
2023-12-14 11:11:00-05:00,198.64500427246094,198.7449951171875,198.5800018310547,198.66000366210938,198.66000366210938,131371
2023-12-14 11:12:00-05:00,198.6501007080078,198.76499938964844,198.53500366210938,198.5384979248047,198.5384979248047,114691
2023-12-14 11:13:00-05:00,198.52999877929688,198.52999877929688,198.3350067138672,198.4550018310547,198.4550018310547,216739
2023-12-14 11:14:00-05:00,198.4550018310547,198.49000549316406,198.23500061035156,198.2550048828125,198.2550048828125,176451
2023-12-14 11:15:00-05:00,198.26499938964844,198.3699951171875,198.2100067138672,198.36500549316406,198.36500549316406,117482
2023-12-14 11:16:00-05:00,198.3699951171875,198.5500030517578,198.3437957763672,198.38499450683594,198.38499450683594,118404
2023-12-14 11:17:00-05:00,198.38499450683594,198.5050048828125,198.36000061035156,198.36500549316406,198.36500549316406,119963
2023-12-14 11:18:00-05:00,198.36500549316406,198.47999572753906,198.3302001953125,198.47000122070312,198.47000122070312,92542
2023-12-14 11:19:00-05:00,198.46499633789062,198.6199951171875,198.4600067138672,198.58599853515625,198.58599853515625,79205
2023-12-14 11:20:00-05:00,198.5800018310547,198.63999938964844,198.52999877929688,198.57000732421875,198.57000732421875,144830
2023-12-14 11:21:00-05:00,198.57000732421875,198.5850067138672,198.4600067138672,198.50999450683594,198.50999450683594,83363
2023-12-14 11:22:00-05:00,198.52000427246094,198.57000732421875,198.4600067138672,198.49000549316406,198.49000549316406,292560
2023-12-14 11:23:00-05:00,198.47999572753906,198.49000549316406,198.33999633789062,198.39010620117188,198.39010620117188,87873
2023-12-14 11:24:00-05:00,198.39999389648438,198.44119262695312,198.32000732421875,198.34500122070312,198.34500122070312,117280
2023-12-14 11:25:00-05:00,198.34500122070312,198.35000610351562,198.24009704589844,198.27999877929688,198.27999877929688,94813
2023-12-14 11:26:00-05:00,198.27999877929688,198.281005859375,198.14500427246094,198.22000122070312,198.22000122070312,86259
2023-12-14 11:27:00-05:00,198.22500610351562,198.25,198.1699981689453,198.21499633789062,198.21499633789062,1350343
2023-12-14 11:28:00-05:00,198.22000122070312,198.4199981689453,198.22000122070312,198.3699951171875,198.3699951171875,159561
2023-12-14 11:29:00-05:00,198.3699951171875,198.39999389648438,198.27000427246094,198.36000061035156,198.36000061035156,136265
2023-12-14 11:30:00-05:00,198.35499572753906,198.55999755859375,198.25999450683594,198.46670532226562,198.46670532226562,116205
2023-12-14 11:31:00-05:00,198.47950744628906,198.52659606933594,198.375,198.42999267578125,198.42999267578125,145753
2023-12-14 11:32:00-05:00,198.44000244140625,198.5,198.36000061035156,198.44500732421875,198.44500732421875,102713
2023-12-14 11:33:00-05:00,198.44000244140625,198.4600067138672,198.3300018310547,198.389892578125,198.389892578125,83347
2023-12-14 11:34:00-05:00,198.38499450683594,198.38499450683594,198.1999969482422,198.25999450683594,198.25999450683594,68325
2023-12-14 11:35:00-05:00,198.25,198.32000732421875,198.17999267578125,198.2449951171875,198.2449951171875,102212
2023-12-14 11:36:00-05:00,198.24000549316406,198.26499938964844,198.05999755859375,198.19000244140625,198.19000244140625,138266
2023-12-14 11:37:00-05:00,198.19000244140625,198.19830322265625,198.10000610351562,198.1300048828125,198.1300048828125,81863
2023-12-14 11:38:00-05:00,198.13499450683594,198.19419860839844,198.0500030517578,198.15499877929688,198.15499877929688,113532
2023-12-14 11:39:00-05:00,198.16000366210938,198.19000244140625,198.1199951171875,198.16000366210938,198.16000366210938,106300
2023-12-14 11:40:00-05:00,198.14999389648438,198.24000549316406,198.1300048828125,198.24000549316406,198.24000549316406,115501
2023-12-14 11:41:00-05:00,198.2487030029297,198.25,198.125,198.158203125,198.158203125,75602
2023-12-14 11:42:00-05:00,198.14999389648438,198.25999450683594,198.14999389648438,198.16000366210938,198.16000366210938,132862
2023-12-14 11:43:00-05:00,198.14999389648438,198.17999267578125,198.0,198.02000427246094,198.02000427246094,168983
2023-12-14 11:44:00-05:00,198.02000427246094,198.19000244140625,197.98500061035156,198.1800994873047,198.1800994873047,143247
2023-12-14 11:45:00-05:00,198.17999267578125,198.36000061035156,198.1199951171875,198.30499267578125,198.30499267578125,155874
2023-12-14 11:46:00-05:00,198.30999755859375,198.33999633789062,198.15499877929688,198.15499877929688,198.15499877929688,118859
2023-12-14 11:47:00-05:00,198.16000366210938,198.16000366210938,198.0,198.01699829101562,198.01699829101562,74393
2023-12-14 11:48:00-05:00,198.00999450683594,198.0749969482422,197.99000549316406,198.0500030517578,198.0500030517578,96919
2023-12-14 11:49:00-05:00,198.05499267578125,198.17990112304688,198.02499389648438,198.07000732421875,198.07000732421875,83381
2023-12-14 11:50:00-05:00,198.06500244140625,198.1999969482422,198.02999877929688,198.11000061035156,198.11000061035156,85951
2023-12-14 11:51:00-05:00,198.10009765625,198.18499755859375,198.09500122070312,198.14500427246094,198.14500427246094,45245
2023-12-14 11:52:00-05:00,198.1510009765625,198.16000366210938,198.05999755859375,198.09500122070312,198.09500122070312,62299
2023-12-14 11:53:00-05:00,198.08999633789062,198.22000122070312,198.06500244140625,198.21499633789062,198.21499633789062,73991
2023-12-14 11:54:00-05:00,198.2100067138672,198.2100067138672,198.0749969482422,198.10499572753906,198.10499572753906,65698
2023-12-14 11:55:00-05:00,198.10000610351562,198.10000610351562,197.92999267578125,197.9550018310547,197.9550018310547,98863
2023-12-14 11:56:00-05:00,197.9550018310547,198.05499267578125,197.95480346679688,197.99000549316406,197.99000549316406,74373
2023-12-14 11:57:00-05:00,197.99000549316406,198.00999450683594,197.86000061035156,197.89999389648438,197.89999389648438,111579
2023-12-14 11:58:00-05:00,197.89999389648438,197.92999267578125,197.85000610351562,197.89410400390625,197.89410400390625,136065
2023-12-14 11:59:00-05:00,197.89500427246094,197.9199981689453,197.75999450683594,197.7978973388672,197.7978973388672,110113
2023-12-14 12:00:00-05:00,197.7949981689453,197.86500549316406,197.69000244140625,197.73919677734375,197.73919677734375,108348
2023-12-14 12:01:00-05:00,197.72999572753906,197.77000427246094,197.60000610351562,197.74000549316406,197.74000549316406,148568
2023-12-14 12:02:00-05:00,197.75,197.80999755859375,197.72000122070312,197.76499938964844,197.76499938964844,64931
2023-12-14 12:03:00-05:00,197.75999450683594,197.76499938964844,197.64999389648438,197.64999389648438,197.64999389648438,104499
2023-12-14 12:04:00-05:00,197.64999389648438,197.69000244140625,197.58999633789062,197.67999267578125,197.67999267578125,112935
2023-12-14 12:05:00-05:00,197.67999267578125,197.77000427246094,197.66189575195312,197.72000122070312,197.72000122070312,97003
2023-12-14 12:06:00-05:00,197.72000122070312,197.7899932861328,197.6649932861328,197.75999450683594,197.75999450683594,111733
2023-12-14 12:07:00-05:00,197.75999450683594,197.78500366210938,197.6999969482422,197.7100067138672,197.7100067138672,80962
2023-12-14 12:08:00-05:00,197.71510314941406,197.84500122070312,197.69500732421875,197.84129333496094,197.84129333496094,62352
2023-12-14 12:09:00-05:00,197.84500122070312,198.0,197.83999633789062,197.98500061035156,197.98500061035156,120905
2023-12-14 12:10:00-05:00,197.98989868164062,198.0,197.94000244140625,197.97500610351562,197.97500610351562,88815
2023-12-14 12:11:00-05:00,197.97500610351562,197.99000549316406,197.92999267578125,197.9499969482422,197.9499969482422,76773
2023-12-14 12:12:00-05:00,197.94000244140625,198.07000732421875,197.92999267578125,198.0399932861328,198.0399932861328,83167
2023-12-14 12:13:00-05:00,198.0449981689453,198.14999389648438,198.0050048828125,198.10499572753906,198.10499572753906,155184
2023-12-14 12:14:00-05:00,198.10499572753906,198.14999389648438,198.07000732421875,198.125,198.125,92178
2023-12-14 12:15:00-05:00,198.125,198.1999969482422,198.11000061035156,198.17999267578125,198.17999267578125,96198
2023-12-14 12:16:00-05:00,198.1699981689453,198.17999267578125,198.11000061035156,198.11500549316406,198.11500549316406,64132
2023-12-14 12:17:00-05:00,198.11500549316406,198.1199951171875,198.05999755859375,198.07000732421875,198.07000732421875,66441
2023-12-14 12:18:00-05:00,198.05999755859375,198.08999633789062,198.02999877929688,198.031494140625,198.031494140625,91218
2023-12-14 12:19:00-05:00,198.03500366210938,198.1199951171875,198.03500366210938,198.10000610351562,198.10000610351562,61537
2023-12-14 12:20:00-05:00,198.10000610351562,198.21499633789062,198.08999633789062,198.1999969482422,198.1999969482422,85709
2023-12-14 12:21:00-05:00,198.2050018310547,198.2899932861328,198.19500732421875,198.27999877929688,198.27999877929688,76003
2023-12-14 12:22:00-05:00,198.2725067138672,198.30999755859375,198.25,198.2899932861328,198.2899932861328,59289
2023-12-14 12:23:00-05:00,198.2899932861328,198.2899932861328,198.24000549316406,198.26499938964844,198.26499938964844,40078
2023-12-14 12:24:00-05:00,198.27000427246094,198.32000732421875,198.25,198.31649780273438,198.31649780273438,77043
2023-12-14 12:25:00-05:00,198.31500244140625,198.4199981689453,198.30999755859375,198.4199981689453,198.4199981689453,104375
2023-12-14 12:26:00-05:00,198.4199981689453,198.49000549316406,198.4199981689453,198.47999572753906,198.47999572753906,182823
2023-12-14 12:27:00-05:00,198.48500061035156,198.48770141601562,198.3699951171875,198.44000244140625,198.44000244140625,66293
2023-12-14 12:28:00-05:00,198.43980407714844,198.47000122070312,198.42149353027344,198.42999267578125,198.42999267578125,45479
2023-12-14 12:29:00-05:00,198.43359375,198.44000244140625,198.36000061035156,198.39999389648438,198.39999389648438,78537
2023-12-14 12:30:00-05:00,198.38999938964844,198.41000366210938,198.30999755859375,198.3249969482422,198.3249969482422,71878
2023-12-14 12:31:00-05:00,198.3300018310547,198.35760498046875,198.3101043701172,198.32989501953125,198.32989501953125,61734
2023-12-14 12:32:00-05:00,198.3249969482422,198.39999389648438,198.25999450683594,198.38499450683594,198.38499450683594,108445
2023-12-14 12:33:00-05:00,198.38999938964844,198.4691925048828,198.36500549316406,198.3699951171875,198.3699951171875,72435
2023-12-14 12:34:00-05:00,198.36000061035156,198.39999389648438,198.33999633789062,198.38999938964844,198.38999938964844,72385
2023-12-14 12:35:00-05:00,198.38499450683594,198.47000122070312,198.3800048828125,198.44500732421875,198.44500732421875,110985
2023-12-14 12:36:00-05:00,198.44920349121094,198.4571075439453,198.38999938964844,198.44119262695312,198.44119262695312,94527
2023-12-14 12:37:00-05:00,198.44000244140625,198.4499969482422,198.38999938964844,198.42999267578125,198.42999267578125,51629
2023-12-14 12:38:00-05:00,198.44000244140625,198.44500732421875,198.39999389648438,198.40499877929688,198.40499877929688,70715
2023-12-14 12:39:00-05:00,198.40499877929688,198.44000244140625,198.37249755859375,198.3800048828125,198.3800048828125,54482
2023-12-14 12:40:00-05:00,198.3800048828125,198.4149932861328,198.33999633789062,198.34500122070312,198.34500122070312,70063
2023-12-14 12:41:00-05:00,198.34500122070312,198.41000366210938,198.33999633789062,198.375,198.375,69577
2023-12-14 12:42:00-05:00,198.3800048828125,198.39010620117188,198.36000061035156,198.38760375976562,198.38760375976562,40594
2023-12-14 12:43:00-05:00,198.38780212402344,198.4600067138672,198.38009643554688,198.4586944580078,198.4586944580078,47185
2023-12-14 12:44:00-05:00,198.4550018310547,198.47000122070312,198.3699951171875,198.39990234375,198.39990234375,52356
2023-12-14 12:45:00-05:00,198.39500427246094,198.49000549316406,198.38999938964844,198.4700927734375,198.4700927734375,61401
2023-12-14 12:46:00-05:00,198.47500610351562,198.55999755859375,198.4600067138672,198.52999877929688,198.52999877929688,93661
2023-12-14 12:47:00-05:00,198.52999877929688,198.52999877929688,198.49000549316406,198.50250244140625,198.50250244140625,57583
2023-12-14 12:48:00-05:00,198.5050048828125,198.5399932861328,198.49000549316406,198.5050048828125,198.5050048828125,53616
2023-12-14 12:49:00-05:00,198.5,198.50999450683594,198.4499969482422,198.4550018310547,198.4550018310547,65152
2023-12-14 12:50:00-05:00,198.4499969482422,198.46710205078125,198.35000610351562,198.38499450683594,198.38499450683594,101353
2023-12-14 12:51:00-05:00,198.3800048828125,198.3800048828125,198.24000549316406,198.25999450683594,198.25999450683594,129164
2023-12-14 12:52:00-05:00,198.2550048828125,198.27999877929688,198.22999572753906,198.23500061035156,198.23500061035156,69770
2023-12-14 12:53:00-05:00,198.22999572753906,198.25999450683594,198.1199951171875,198.1300048828125,198.1300048828125,90689
2023-12-14 12:54:00-05:00,198.13999938964844,198.1750030517578,198.1199951171875,198.1199951171875,198.1199951171875,54970
2023-12-14 12:55:00-05:00,198.1300048828125,198.1699981689453,198.0,198.00999450683594,198.00999450683594,130472
2023-12-14 12:56:00-05:00,198.00999450683594,198.00999450683594,197.875,197.8885955810547,197.8885955810547,105791
2023-12-14 12:57:00-05:00,197.88999938964844,197.94000244140625,197.86000061035156,197.9199981689453,197.9199981689453,66029
2023-12-14 12:58:00-05:00,197.9250030517578,197.92999267578125,197.8300018310547,197.8350067138672,197.8350067138672,77226
2023-12-14 12:59:00-05:00,197.8350067138672,197.85000610351562,197.6999969482422,197.7100067138672,197.7100067138672,88888
2023-12-14 13:00:00-05:00,197.7100067138672,197.7100067138672,197.3699951171875,197.41000366210938,197.41000366210938,165629
2023-12-14 13:01:00-05:00,197.40499877929688,197.47999572753906,197.36239624023438,197.4149932861328,197.4149932861328,93414
2023-12-14 13:02:00-05:00,197.41009521484375,197.44500732421875,197.37429809570312,197.39999389648438,197.39999389648438,61340
2023-12-14 13:03:00-05:00,197.39999389648438,197.42999267578125,197.33999633789062,197.360107421875,197.360107421875,110565
2023-12-14 13:04:00-05:00,197.36000061035156,197.60000610351562,197.35000610351562,197.47500610351562,197.47500610351562,132088
2023-12-14 13:05:00-05:00,197.49000549316406,197.5,197.43499755859375,197.4499969482422,197.4499969482422,71416
2023-12-14 13:06:00-05:00,197.4376983642578,197.5,197.40989685058594,197.4199981689453,197.4199981689453,73153
2023-12-14 13:07:00-05:00,197.4199981689453,197.4600067138672,197.3350067138672,197.33999633789062,197.33999633789062,77002
2023-12-14 13:08:00-05:00,197.33999633789062,197.39979553222656,197.33999633789062,197.38009643554688,197.38009643554688,47346
2023-12-14 13:09:00-05:00,197.38999938964844,197.43499755859375,197.3699951171875,197.4281005859375,197.4281005859375,71232
2023-12-14 13:10:00-05:00,197.42999267578125,197.50999450683594,197.40029907226562,197.40260314941406,197.40260314941406,94941
2023-12-14 13:11:00-05:00,197.40260314941406,197.40260314941406,197.3300018310547,197.35499572753906,197.35499572753906,90558
2023-12-14 13:12:00-05:00,197.35000610351562,197.36000061035156,197.25999450683594,197.3350067138672,197.3350067138672,100436
2023-12-14 13:13:00-05:00,197.33009338378906,197.3699951171875,197.28500366210938,197.32000732421875,197.32000732421875,187680
2023-12-14 13:14:00-05:00,197.3101043701172,197.44000244140625,197.2899932861328,197.43499755859375,197.43499755859375,91755
2023-12-14 13:15:00-05:00,197.44000244140625,197.44000244140625,197.30999755859375,197.31500244140625,197.31500244140625,132467
2023-12-14 13:16:00-05:00,197.32000732421875,197.36000061035156,197.16000366210938,197.25180053710938,197.25180053710938,126184
2023-12-14 13:17:00-05:00,197.25,197.3699951171875,197.24000549316406,197.30999755859375,197.30999755859375,112993
2023-12-14 13:18:00-05:00,197.32000732421875,197.32000732421875,197.07000732421875,197.08999633789062,197.08999633789062,122629
2023-12-14 13:19:00-05:00,197.08999633789062,197.1699981689453,197.0800018310547,197.0850067138672,197.0850067138672,176869
2023-12-14 13:20:00-05:00,197.05499267578125,197.05999755859375,196.80999755859375,196.91000366210938,196.91000366210938,144998
2023-12-14 13:21:00-05:00,196.9149932861328,196.97000122070312,196.8800048828125,196.9550018310547,196.9550018310547,99537
2023-12-14 13:22:00-05:00,196.9550018310547,196.97000122070312,196.85000610351562,196.94500732421875,196.94500732421875,86549
2023-12-14 13:23:00-05:00,196.94000244140625,196.99000549316406,196.91000366210938,196.95260620117188,196.95260620117188,291499
2023-12-14 13:24:00-05:00,196.9499969482422,196.97999572753906,196.85000610351562,196.89500427246094,196.89500427246094,80866
2023-12-14 13:25:00-05:00,196.88999938964844,196.88999938964844,196.81500244140625,196.84620666503906,196.84620666503906,74645
