Date,Open,High,Low,Close,Adj Close,Volume
1962-04-02,0.0,0.6391599774360657,0.6326040029525757,0.6375210285186768,0.09467575699090958,228816.0
1962-04-03,0.0,0.6358820199966431,0.6194930076599121,0.6227710247039795,0.09248524159193039,205934.0
1962-04-04,0.0,0.6276879906654358,0.6063820123672485,0.6080210208892822,0.09029476344585419,320342.0
1962-04-05,0.0,0.6112989783287048,0.5899940133094788,0.6096600294113159,0.09053824841976166,488141.0
1962-04-06,0.0,0.6063820123672485,0.5899940133094788,0.5899940133094788,0.08761770278215408,175426.0
1962-04-09,0.0,0.6063820123672485,0.5899940133094788,0.5899940133094788,0.08761770278215408,175426.0
1962-04-10,0.0,0.5965489745140076,0.5850769877433777,0.5899940133094788,0.08761770278215408,228816.0
1962-04-11,0.0,0.6014660000801086,0.5867159962654114,0.5949100255966187,0.08834777772426605,442378.0
1962-04-12,0.0,0.5949100255966187,0.5817989706993103,0.5899940133094788,0.08761770278215408,266952.0
1962-04-13,0.0,0.6096600294113159,0.5899940133094788,0.6096600294113159,0.09053824841976166,327970.0
1962-04-16,0.0,0.6096600294113159,0.599826991558075,0.6014660000801086,0.0893213227391243,282206.0
1962-04-17,0.0,0.6031050086021423,0.599826991558075,0.599826991558075,0.08907800912857056,99154.0
1962-04-18,0.0,0.6162160038948059,0.604744017124176,0.6080210208892822,0.09029476344585419,152544.0
1962-04-19,0.0,0.6112989783287048,0.6031050086021423,0.6112989783287048,0.09078162163496017,122035.0
1962-04-23,0.0,0.6260489821434021,0.6063820123672485,0.6260489821434021,0.09297208487987518,358478.0
1962-04-24,0.0,0.6358820199966431,0.6227710247039795,0.6276879906654358,0.0932154655456543,282206.0
1962-04-25,0.0,0.6227710247039795,0.5965489745140076,0.599826991558075,0.08907800912857056,274579.0
1962-04-26,0.0,0.6145769953727722,0.6031050086021423,0.6031050086021423,0.0895647183060646,129662.0
1962-04-27,0.0,0.6129379868507385,0.599826991558075,0.6031050086021423,0.0895647183060646,198307.0
1962-04-30,0.0,0.599826991558075,0.5867159962654114,0.5899940133094788,0.08761770278215408,358478.0
1962-05-01,0.0,0.5981879830360413,0.5817989706993103,0.5981879830360413,0.08883454650640488,244070.0
1962-05-02,0.0,0.6227710247039795,0.6014660000801086,0.6194930076599121,0.09199850261211395,488141.0
1962-05-03,0.0,0.6227710247039795,0.6096600294113159,0.6227710247039795,0.09248524159193039,228816.0
1962-05-04,0.0,0.6162160038948059,0.6080210208892822,0.6162160038948059,0.0915118157863617,259325.0
1962-05-07,0.0,0.6178550124168396,0.6129379868507385,0.6129379868507385,0.09102501720190048,343224.0
1962-05-08,0.0,0.6260489821434021,0.6145769953727722,0.6244099736213684,0.09272865206003189,572040.0
1962-05-09,0.0,0.6227710247039795,0.6112989783287048,0.6162160038948059,0.0915118157863617,419496.0
1962-05-10,0.0,0.6162160038948059,0.6063820123672485,0.6080210208892822,0.09029476344585419,320342.0
1962-05-11,0.0,0.6129379868507385,0.5965489745140076,0.5965489745140076,0.08859110623598099,335597.0
1962-05-14,0.0,0.6145769953727722,0.5867159962654114,0.6145769953727722,0.09228244423866272,511022.0
1962-05-15,0.0,0.6293269991874695,0.6162160038948059,0.6194930076599121,0.09302063286304474,480514.0
1962-05-16,0.0,0.6276879906654358,0.6194930076599121,0.6211320161819458,0.09326669573783875,266952.0
1962-05-17,0.0,0.6276879906654358,0.6031050086021423,0.6178550124168396,0.09277459979057312,411869.0
1962-05-18,0.0,0.6375210285186768,0.6178550124168396,0.6342430114746094,0.09523538500070572,640685.0
1962-05-21,0.0,0.6391599774360657,0.6227710247039795,0.6293269991874695,0.0944972038269043,228816.0
1962-05-22,0.0,0.6276879906654358,0.6129379868507385,0.6162160038948059,0.09252853691577911,228816.0
1962-05-23,0.0,0.6162160038948059,0.5981879830360413,0.599826991558075,0.09006769210100174,396614.0
1962-05-24,0.0,0.6096600294113159,0.5981879830360413,0.5981879830360413,0.08982151746749878,427123.0
1962-05-25,0.0,0.6096600294113159,0.5965489745140076,0.6031050086021423,0.09055980294942856,480514.0
1962-05-28,0.0,0.6096600294113159,0.5178830027580261,0.5178830027580261,0.07776326686143875,1212725.0
1962-05-29,0.0,0.5850769877433777,0.5129669904708862,0.5637720227241516,0.08465380221605301,1426286.0
1962-05-31,0.0,0.6031050086021423,0.5867159962654114,0.6031050086021423,0.09055980294942856,1533067.0
1962-06-01,0.0,0.593271017074585,0.5670499801635742,0.593271017074585,0.08908319473266602,724584.0
1962-06-04,0.0,0.593271017074585,0.5736050009727478,0.5768830180168152,0.08662247657775879,564413.0
1962-06-05,0.0,0.5768830180168152,0.5572159886360168,0.5768830180168152,0.08662247657775879,587294.0
1962-06-06,0.0,0.593271017074585,0.5768830180168152,0.5768830180168152,0.08662247657775879,617803.0
